Protein Id,Gene Symbol,Description,Number of peptides,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,Id,Average norm WT,Average norm G12D,Average norm G12D/Average norm WT
sp|Q8BHY3|ANO1_MOUSE,Ano1,ANO1_MOUSE Anoctamin-1,11,7.53397,7.77701,8.307,9.73453,9.38659,10.8887,12.0236,11.0779,10.7014,12.5694,4458,8.54782,11.4522,1.339780201
sp|Q08288|LYAR_MOUSE,Lyar,LYAR_MOUSE Cell growth-regulating nucleolar protein,7,10.7226,10.1927,10.8401,8.82184,8.57314,11.1757,9.99613,9.62902,10.8985,9.15025,4459,9.830076,10.16992,1.034571859
sp|Q9D289|TPC6B_MOUSE,Trappc6b,TPC6B_MOUSE Trafficking protein particle complex subunit 6B,1,10.0654,9.93909,9.62279,9.88308,9.91144,9.77802,10.7344,10.1519,9.87071,10.0432,4460,9.88436,10.115646,1.023399188
sp|Q69ZN6|GNPTA_MOUSE,Gnptab,GNPTA_MOUSE N-acetylglucosamine-1-phosphotransferase subunits alpha/beta,2,10.878,9.98842,10.7942,11.2882,12.1475,8.32509,8.29936,9.13291,9.95195,9.1944,4461,11.019264,8.980742,0.815003797
sp|Q9Z0G9|CLD3_MOUSE,Cldn3,CLD3_MOUSE Claudin-3,5,9.09949,9.86392,8.91196,7.84896,9.16074,11.8146,11.155,11.8894,10.393,9.86288,4462,8.977014,11.022976,1.227911196
sp|O35054|CLD4_MOUSE,Cldn4,CLD4_MOUSE Claudin-4,4,7.02564,7.38506,7.65984,5.01553,5.35491,14.6202,17.8202,13.5935,10.9533,10.5718,4463,6.488196,13.5118,2.082520318
sp|Q6DFV5|HELZ_MOUSE,Helz,HELZ_MOUSE Probable helicase with zinc finger domain,5,10.1879,9.75368,9.63701,9.5494,9.90119,10.2389,10.3063,9.81048,10.5973,10.0179,4464,9.805836,10.194176,1.039602947
sp|Q9QZ73|DCNL1_MOUSE,Dcun1d1,DCNL1_MOUSE DCN1-like protein 1,8,9.93647,9.63099,10.3786,9.53459,9.7101,9.80116,10.2,10.6248,10.2524,9.93081,4465,9.83815,10.161834,1.032900901
sp|O88552|CLD2_MOUSE,Cldn2,CLD2_MOUSE Claudin-2,2,11.7894,11.9934,10.6067,9.46546,9.1828,9.17296,9.64446,9.96455,10.2912,7.88908,4466,10.607552,9.39245,0.885449348
sp|Q62273|S26A2_MOUSE,Slc26a2,S26A2_MOUSE Sulfate transporter,5,9.26883,8.607,8.50143,13.2705,11.4936,8.79803,8.45698,8.65234,9.36111,13.5902,4467,10.228272,9.771732,0.955364894
tr|E9Q236|E9Q236_MOUSE,Abcc4,E9Q236_MOUSE Protein Abcc4,14,9.00845,9.49416,9.93928,9.53481,9.87366,9.70057,10.1461,11.0821,10.3129,10.9079,4468,9.570072,10.429914,1.089846973
sp|Q8VCQ3|NRBF2_MOUSE,Nrbf2,NRBF2_MOUSE Nuclear receptor-binding factor 2,1,10.3241,10.0205,12.6256,9.31486,11.4846,8.48781,10.1012,9.08855,9.88847,8.6644,4469,10.753932,9.246086,0.859786541
sp|Q8VEE1|LMCD1_MOUSE,Lmcd1,LMCD1_MOUSE LIM and cysteine-rich domains protein 1,5,7.33862,6.53179,6.77437,6.72087,8.59642,12.7483,15.0057,13.6572,10.7565,11.8702,4470,7.192414,12.80758,1.780706728
sp|Q6PF93|PK3C3_MOUSE,Pik3c3,PK3C3_MOUSE Phosphatidylinositol 3-kinase catalytic subunit type 3,11,9.55744,9.6887,10.2309,10.1983,10.3587,10.1762,9.74182,9.70364,10.2503,10.094,4471,10.006808,9.993192,0.998639326
sp|Q9CQA5|MED4_MOUSE,Med4,MED4_MOUSE Mediator of RNA polymerase II transcription subunit 4,2,10.1566,9.51143,10.9314,9.39037,10.2709,10.1774,9.94909,9.87341,10.4141,9.32543,4472,10.05214,9.947886,0.989628676
sp|Q61179|IRF9_MOUSE,Irf9,IRF9_MOUSE Interferon regulatory factor 9,4,9.87077,12.4587,11.4061,9.76101,10.7483,10.0655,7.69104,10.2269,9.31896,8.45281,4473,10.848976,9.151042,0.843493616
sp|P57759|ERP29_MOUSE,Erp29,ERP29_MOUSE Endoplasmic reticulum resident protein 29,14,10.5403,9.50382,9.88773,10.0299,10.5255,10.4029,10.1672,9.54934,10.1064,9.28692,4474,10.09745,9.902552,0.980698295
sp|Q8R3H7|HS2ST_MOUSE,Hs2st1,HS2ST_MOUSE Heparan sulfate 2-O-sulfotransferase 1,6,9.01546,8.61229,8.72244,8.46598,8.14145,12.3895,11.8764,12.0141,10.2458,10.5167,4475,8.591524,11.4085,1.3278785
sp|Q9DC07|LNEBL_MOUSE,Nebl,LNEBL_MOUSE LIM zinc-binding domain-containing Nebulette,5,10.3275,12.0302,12.9722,7.38682,9.08609,9.71842,12.6591,10.6911,8.14386,6.98469,4476,10.360562,9.639434,0.930396826
sp|Q9WTX6|CUL1_MOUSE,Cul1,CUL1_MOUSE Cullin-1,19,10.0237,9.59194,10.3493,9.1902,9.5511,10.0327,10.7853,10.5062,10.2084,9.76111,4477,9.741248,10.258742,1.053123994
sp|Q6P3D0|NUD16_MOUSE,Nudt16,NUD16_MOUSE U8 snoRNA-decapping enzyme,4,10.0948,12.041,10.3306,14.5685,13.0858,8.93273,6.93812,7.56415,7.65559,8.7887,4478,12.02414,7.975858,0.663320454
sp|Q8BKS9|K0020_MOUSE,Kiaa0020,K0020_MOUSE Pumilio domain-containing protein KIAA0020,19,9.60817,9.71333,10.4521,8.84989,8.80146,10.6328,10.8676,11.1903,10.2769,9.6074,4479,9.48499,10.515,1.108593683
sp|Q3UBZ5|MI4GD_MOUSE,Mif4gd,MI4GD_MOUSE MIF4G domain-containing protein,2,9.49922,9.70789,9.49514,10.0764,9.54697,10.4796,10.5281,10.1684,9.8168,10.6815,4480,9.665124,10.33488,1.069296162
sp|P01872|IGHM_MOUSE,Ighm,IGHM_MOUSE Ig mu chain C region,17,8.94812,6.25676,6.01518,6.92187,8.79217,12.5172,24.3283,10.2148,8.15232,7.85329,4481,7.38682,12.613182,1.707525295
sp|Q91VR5|DDX1_MOUSE,Ddx1,DDX1_MOUSE ATP-dependent RNA helicase DDX1,40,10.2162,10.173,10.4741,9.86122,10.0426,9.98212,10.0411,9.95363,9.80889,9.44713,4482,10.153424,9.846574,0.969778668
sp|Q9D404|OXSM_MOUSE,Oxsm,"OXSM_MOUSE 3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",9,9.75793,9.88146,10.0841,10.3199,9.94373,9.65388,9.39061,10.2627,9.91396,10.7917,4483,9.997424,10.00257,1.000514733
tr|Q6XLQ8|Q6XLQ8_MOUSE,Calu,Q6XLQ8_MOUSE Calumenin,2,9.96764,8.88406,10.2211,8.94262,10.0597,9.98402,10.8297,9.19562,11.4833,10.4322,4484,9.615024,10.384968,1.080077179
sp|O35887|CALU_MOUSE,Calu,CALU_MOUSE Calumenin,16,9.99705,9.23746,9.91018,9.68763,9.85787,10.5177,10.335,10.0196,10.1977,10.2399,4485,9.738038,10.26198,1.053803651
sp|Q99MS8|TPGS1_MOUSE,Tpgs1,TPGS1_MOUSE Tubulin polyglutamylase complex subunit 1,1,9.7285,10.497,10.2634,12.0627,10.5013,7.82162,9.38287,10.6249,9.54496,9.57268,4486,10.61058,9.389406,0.884909779
sp|Q8BH79|ANO10_MOUSE,Ano10,ANO10_MOUSE Anoctamin-10,9,9.07597,8.34862,8.60936,9.95592,11.092,10.6117,11.1531,10.2287,10.105,10.8197,4487,9.416374,10.58364,1.123961304
sp|Q8QZR5|ALAT1_MOUSE,Gpt,ALAT1_MOUSE Alanine aminotransferase 1,2,7.39282,8.06992,7.9675,13.0417,13.4534,7.81621,6.71379,8.22205,10.4084,16.9142,4488,9.985068,10.01493,1.002990666
sp|Q8BGT5|ALAT2_MOUSE,Gpt2,ALAT2_MOUSE Alanine aminotransferase 2,3,10.5071,9.43603,10.5803,13.2842,13.7725,7.60072,6.56478,7.10151,9.16295,11.9899,4489,11.516026,8.483972,0.736710042
sp|Q9WVL0|MAAI_MOUSE,Gstz1,MAAI_MOUSE Maleylacetoacetate isomerase,7,10.3033,10.3136,10.2223,10.8788,11.4743,9.22085,9.15248,9.33309,9.27013,9.83107,4490,10.63846,9.361524,0.879969845
sp|Q8C1D8|IWS1_MOUSE,Iws1,IWS1_MOUSE Protein IWS1 homolog,9,10.102,10.5201,10.6621,9.49042,9.63335,10.3751,9.45848,9.9465,10.1802,9.63177,4491,10.081594,9.91841,0.983813671
sp|Q9CXK9|RBM33_MOUSE,Rbm33,RBM33_MOUSE RNA-binding protein 33,7,9.8526,10.632,10.2971,8.94269,9.85672,10.1931,9.51605,10.243,10.3025,10.1642,4492,9.916222,10.08377,1.016896354
sp|Q922M3|BACD3_MOUSE,Kctd10,BACD3_MOUSE BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3,5,7.77908,8.36015,8.61421,9.24972,8.65188,11.8003,11.7656,12.2558,10.7479,10.7755,4493,8.531008,11.46902,1.344392128
sp|O70479|BACD2_MOUSE,Tnfaip1,BACD2_MOUSE BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2,3,9.17229,8.62911,8.2463,9.05525,9.25169,10.8741,11.3892,10.8267,11.2867,11.2688,4494,8.870928,11.1291,1.254558711
sp|Q3UB74|TBRG1_MOUSE,Tbrg1,TBRG1_MOUSE Transforming growth factor beta regulator 1,2,9.74491,10.1862,11.0218,9.37589,9.50788,10.6233,9.69161,10.1027,9.9878,9.75793,4495,9.967336,10.032668,1.00655461
sp|Q9D0R9|WDR89_MOUSE,Wdr89,WDR89_MOUSE WD repeat-containing protein 89,2,9.81322,9.5109,11.1507,9.22122,9.23238,10.8503,10.9092,10.5149,9.52369,9.27339,4496,9.785684,10.214296,1.043799902
sp|O09106|HDAC1_MOUSE,Hdac1,HDAC1_MOUSE Histone deacetylase 1,15,9.85455,9.72553,10.5527,9.46842,9.76468,9.91113,10.1004,10.2236,10.3658,10.0333,4497,9.873176,10.126846,1.025692847
sp|P70288|HDAC2_MOUSE,Hdac2,HDAC2_MOUSE Histone deacetylase 2,11,9.78842,10.1232,11.0762,9.5821,9.58551,10.1392,10.2278,10.128,10.0508,9.29873,4498,10.031086,9.968906,0.993801269
sp|B1AY13|UBP24_MOUSE,Usp24,UBP24_MOUSE Ubiquitin carboxyl-terminal hydrolase 24,30,10.0871,9.88435,10.0417,10.2648,9.82475,9.93194,10.0132,9.77114,10.0172,10.1637,4499,10.02054,9.979436,0.995898025
sp|P63073|IF4E_MOUSE,Eif4e,IF4E_MOUSE Eukaryotic translation initiation factor 4E,13,11.2485,10.5964,10.7009,9.7874,10.0713,10.3534,10.2653,8.9077,9.44618,8.62291,4500,10.4809,9.519098,0.908232881
sp|Q80XL1|CBLC_MOUSE,Cblc,CBLC_MOUSE E3 ubiquitin-protein ligase CBL-C,3,8.62708,10.0069,9.11432,9.32994,8.98082,10.2658,11.3678,11.2592,10.011,11.037,4501,9.211812,10.78816,1.171122468
sp|Q08091|CNN1_MOUSE,Cnn1,CNN1_MOUSE Calponin-1,37,8.65727,9.66282,7.95803,15.2986,19.2045,5.37685,7.18829,5.18438,9.22259,12.2467,4502,12.156244,7.843762,0.645245522
sp|Q9WVL3|S12A7_MOUSE,Slc12a7,S12A7_MOUSE Solute carrier family 12 member 7,9,10.6834,10.0929,9.88498,10.201,9.97566,9.98979,9.71444,9.22207,10.1019,10.1338,4503,10.167588,9.8324,0.967033676
sp|O88792|JAM1_MOUSE,F11r,JAM1_MOUSE Junctional adhesion molecule A,8,8.59002,9.37471,8.92435,9.41111,8.40898,10.8924,10.3045,12.2815,10.2123,11.6002,4504,8.941834,11.05818,1.236679187
sp|Q8BMD8|SCMC1_MOUSE,Slc25a24,SCMC1_MOUSE Calcium-binding mitochondrial carrier protein SCaMC-1,19,8.35812,8.14415,7.9867,9.56713,8.85195,11.0951,12.1564,11.5292,10.5222,11.789,4505,8.58161,11.41838,1.330563845
sp|P56399|UBP5_MOUSE,Usp5,UBP5_MOUSE Ubiquitin carboxyl-terminal hydrolase 5,39,10.016,10.4168,10.2145,10.2075,9.79877,9.8453,9.60921,10.0722,9.79498,10.0247,4506,10.130714,9.869278,0.974193724
sp|Q99LJ1|FUCO_MOUSE,Fuca1,FUCO_MOUSE Tissue alpha-L-fucosidase,11,12.573,12.1418,10.5362,12.2673,11.7858,8.56527,7.15788,6.86499,8.62614,9.48153,4507,11.86082,8.139162,0.686222538
tr|E9Q7D5|E9Q7D5_MOUSE,Arhgef5,E9Q7D5_MOUSE Protein Arhgef5,6,9.06606,8.92752,9.07346,9.25896,8.99926,11.1137,11.1329,11.239,10.6047,10.5844,4508,9.065052,10.93494,1.206274382
sp|Q00612|G6PD1_MOUSE,G6pdx,G6PD1_MOUSE Glucose-6-phosphate 1-dehydrogenase X,36,10.7068,10.433,10.644,10.3183,10.3695,9.73817,9.40308,9.43065,9.5217,9.43482,4509,10.49432,9.505684,0.905793229
sp|Q8CB62|CNTRB_MOUSE,Cntrob,CNTRB_MOUSE Centrobin,1,9.92844,10.1334,10.1729,10.0879,9.48593,10.446,10.1955,9.99017,10.0277,9.53214,4510,9.961714,10.038302,1.007688235
sp|Q8BH47|SC22A_MOUSE,Sec22a,SC22A_MOUSE Vesicle-trafficking protein SEC22a,2,9.48041,9.27249,9.85918,8.35077,9.5513,12.2019,11.4022,9.99934,9.75178,10.1306,4511,9.30283,10.697164,1.149882778
sp|Q8VE99|CC115_MOUSE,Ccdc115,CC115_MOUSE Coiled-coil domain-containing protein 115,1,9.41773,9.58325,10.1807,10.1489,10.2239,10.7261,9.34773,10.4109,10.157,9.80378,4512,9.910896,10.089102,1.017980816
sp|Q8QZT1|THIL_MOUSE,Acat1,"THIL_MOUSE Acetyl-CoA acetyltransferase, mitochondrial",24,9.63374,9.97891,9.67213,11.1453,10.77,9.25898,9.15642,9.80174,9.68539,10.8974,4513,10.240016,9.759986,0.953122144
sp|Q9QYC7|VKGC_MOUSE,Ggcx,VKGC_MOUSE Vitamin K-dependent gamma-carboxylase,2,9.30321,8.99202,9.11969,9.43442,9.56936,10.5824,11.1985,11.4356,10.2643,10.1005,4514,9.28374,10.71626,1.154304192
sp|Q3UHH1|ZSWM8_MOUSE,Zswim8,ZSWM8_MOUSE Zinc finger SWIM domain-containing protein 8,3,9.65383,10.4318,9.04165,9.08718,9.40538,10.9042,10.7678,11.0779,9.58918,10.041,4515,9.523968,10.476016,1.099963377
sp|Q99KV1|DJB11_MOUSE,Dnajb11,DJB11_MOUSE DnaJ homolog subfamily B member 11,10,11.0806,9.60634,10.3433,11.4538,11.3239,9.1485,8.7195,8.46687,10.1025,9.75466,4516,10.761588,9.238406,0.858461223
sp|Q9D0B0|SRSF9_MOUSE,Srsf9,SRSF9_MOUSE Serine/arginine-rich splicing factor 9,8,10.3097,9.77668,10.247,9.00355,9.44073,10.7956,10.2951,10.8035,9.81123,9.51691,4517,9.755532,10.244468,1.050118845
sp|Q9EPQ8|TCF20_MOUSE,Tcf20,TCF20_MOUSE Transcription factor 20,4,9.29171,8.93933,10.6293,12.1602,11.4323,8.94819,9.02001,8.66216,10.2827,10.6341,4518,10.490568,9.509432,0.906474464
sp|Q7TPD0|INT3_MOUSE,Ints3,INT3_MOUSE Integrator complex subunit 3,15,9.78946,9.7691,10.8439,9.31851,9.95578,9.96348,9.94522,10.3824,10.2775,9.75459,4519,9.93535,10.064638,1.013012929
sp|Q91YP0|L2HDH_MOUSE,L2hgdh,"L2HDH_MOUSE L-2-hydroxyglutarate dehydrogenase, mitochondrial",4,9.83222,9.88292,10.0889,10.0399,10.1384,9.87995,10.2557,9.46167,9.60435,10.8159,4520,9.996468,10.003514,1.000704849
sp|Q8C2E4|PTCD1_MOUSE,Ptcd1,"PTCD1_MOUSE Pentatricopeptide repeat-containing protein 1, mitochondrial",2,10.0143,10.691,9.33483,8.34418,7.92248,11.7227,11.1316,11.1125,9.32743,10.3988,4521,9.261358,10.738606,1.15950663
sp|Q9D967|MGDP1_MOUSE,Mdp1,MGDP1_MOUSE Magnesium-dependent phosphatase 1,6,9.18119,10.6054,10.4144,11.1619,10.7357,9.77713,8.61224,9.31989,9.91692,10.2752,4522,10.419718,9.580276,0.919437167
sp|Q3UP24|NLRC4_MOUSE,Nlrc4,NLRC4_MOUSE NLR family CARD domain-containing protein 4,14,10.0721,9.52246,9.86796,10.7921,10.0983,9.97841,9.58826,9.81066,10.1309,10.1387,4523,10.070584,9.929386,0.985979165
sp|P62204|CALM_MOUSE,Calm1,CALM_MOUSE Calmodulin,19,15.0501,16.7732,7.64925,7.46243,12.4061,6.58922,6.69741,10.9154,9.19757,7.25935,4524,11.868216,8.13179,0.685173745
sp|Q61655|DD19A_MOUSE,Ddx19a,DD19A_MOUSE ATP-dependent RNA helicase DDX19A,30,9.36206,9.33973,9.90026,9.81911,9.78068,10.3624,10.491,10.7573,10.5229,9.66447,4525,9.640368,10.359614,1.074607733
tr|Q8BZY3|Q8BZY3_MOUSE,Ddx19b,Q8BZY3_MOUSE Protein Ddx19b,2,9.7642,9.29872,9.81392,10.5567,10.3015,9.98172,9.92692,10.9419,10.389,9.02539,4526,9.947008,10.052986,1.010654259
tr|Q8K426|Q8K426_MOUSE,Retnlg,Q8K426_MOUSE Myeloid cysteine-rich protein,1,10.7771,9.79894,11.0089,7.25521,9.54379,11.2299,9.46078,11.5359,13.918,5.47163,4527,9.676788,10.323242,1.066804605
sp|Q8R310|TMCC3_MOUSE,Tmcc3,TMCC3_MOUSE Transmembrane and coiled-coil domains protein 3,7,12.7713,9.95181,7.92482,8.19456,8.75721,10.9596,11.3694,9.33451,10.4376,10.2992,4528,9.51994,10.480062,1.100853787
sp|Q9DAJ4|WDR83_MOUSE,Wdr83,WDR83_MOUSE WD repeat domain-containing protein 83,4,9.79903,10.1625,10.4111,10.1827,10.8006,9.68167,9.68106,10.0217,9.63503,9.62474,4529,10.271186,9.72884,0.947197334
sp|Q00993|UFO_MOUSE,Axl,UFO_MOUSE Tyrosine-protein kinase receptor UFO,3,10.0941,9.02381,10.3979,10.9041,11.18,9.41113,9.43125,9.30057,10.0909,10.1661,4530,10.319982,9.67999,0.937985163
sp|Q60805|MERTK_MOUSE,Mertk,MERTK_MOUSE Tyrosine-protein kinase Mer,3,9.58949,8.96356,8.97965,12.1647,12.3585,8.46577,8.27809,8.99277,9.2831,12.9244,4531,10.41118,9.588826,0.921012412
sp|P49769|PSN1_MOUSE,Psen1,PSN1_MOUSE Presenilin-1,2,10.0236,9.45502,9.89383,9.69563,9.26786,10.7653,9.68745,10.6346,9.5707,11.0059,4532,9.667188,10.33279,1.068851666
sp|Q8BH55|THNS1_MOUSE,Thnsl1,THNS1_MOUSE Threonine synthase-like 1,1,8.96913,9.3191,10.2454,8.79884,9.37332,11.0984,11.6214,10.8962,9.43545,10.2429,4533,9.341158,10.65887,1.141065166
sp|Q6ZQL4|WDR43_MOUSE,Wdr43,WDR43_MOUSE WD repeat-containing protein 43,15,10.0982,10.0594,10.9868,8.49082,8.68346,10.9096,10.7165,10.8078,10.3058,8.94173,4534,9.663736,10.336286,1.069595237
sp|P10126|EF1A1_MOUSE,Eef1a1,EF1A1_MOUSE Elongation factor 1-alpha 1,150,9.71092,13.1609,10.1565,10.1105,8.88617,9.26172,9.60296,9.67575,9.68755,9.74699,4535,10.404998,9.594994,0.922152412
sp|P62631|EF1A2_MOUSE,Eef1a2,EF1A2_MOUSE Elongation factor 1-alpha 2,2,8.75423,7.23564,6.51664,11.8783,20.6145,10.6548,9.35861,6.70868,8.14222,10.1364,4536,10.999862,9.000142,0.818204992
sp|Q08331|CALB2_MOUSE,Calb2,CALB2_MOUSE Calretinin,6,9.20027,9.29994,10.386,17.245,18.4981,5.77808,5.53374,5.16848,9.00663,9.88371,4537,12.925862,7.074128,0.547284816
sp|Q8K1C0|ANGE2_MOUSE,Angel2,ANGE2_MOUSE Protein angel homolog 2,5,9.33198,9.5352,10.806,10.4446,10.455,9.65515,9.83839,10.0334,9.97379,9.92638,4538,10.114556,9.885422,0.977346114
sp|Q9WV30|NFAT5_MOUSE,Nfat5,NFAT5_MOUSE Nuclear factor of activated T-cells 5,1,8.77333,8.1484,9.1966,8.4553,8.30574,11.2055,13.2895,11.8063,10.544,10.2753,4539,8.575874,11.42412,1.332123117
sp|Q99MR8|MCCA_MOUSE,Mccc1,"MCCA_MOUSE Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",20,10.3667,10.1153,10.6616,11.3016,11.0333,8.60062,8.72972,8.91603,9.69765,10.5775,4540,10.6957,9.304304,0.869910712
sp|Q91ZW2|OFUT1_MOUSE,Pofut1,OFUT1_MOUSE GDP-fucose protein O-fucosyltransferase 1,6,10.573,9.9325,9.82719,10.7988,10.7979,10.3947,9.77392,9.47081,9.49647,8.93475,4541,10.385878,9.61413,0.925692561
sp|Q8K358|PIGU_MOUSE,Pigu,PIGU_MOUSE Phosphatidylinositol glycan anchor biosynthesis class U protein,3,9.56043,9.75741,9.83495,9.90619,9.58823,10.8355,9.893,10.6065,9.88575,10.132,4542,9.729442,10.27055,1.055615522
sp|Q3U9G9|LBR_MOUSE,Lbr,LBR_MOUSE Lamin-B receptor,24,11.207,11.3196,10.3803,9.15112,9.08187,10.5147,9.26743,9.71815,9.91376,9.44615,4543,10.227978,9.772038,0.955422274
sp|P30412|PPIC_MOUSE,Ppic,PPIC_MOUSE Peptidyl-prolyl cis-trans isomerase C,3,8.63989,7.3184,8.48669,7.96513,8.45559,11.5418,13.9196,12.256,10.5257,10.8913,4544,8.17314,11.82688,1.447042385
sp|Q62179|SEM4B_MOUSE,Sema4b,SEM4B_MOUSE Semaphorin-4B,5,9.77289,9.21261,9.72115,8.88755,9.39704,10.2719,10.3168,10.1913,10.5972,11.6316,4545,9.398248,10.60176,1.128057059
sp|Q8CEE6|PASK_MOUSE,Pask,PASK_MOUSE PAS domain-containing serine/threonine-protein kinase,2,10.5675,9.7529,10.8842,9.20507,9.82384,10.4535,9.5894,10.3233,11.2694,8.13072,4546,10.046702,9.953264,0.990699635
sp|Q8R5K4|NOL6_MOUSE,Nol6,NOL6_MOUSE Nucleolar protein 6,7,10.3221,10.881,10.8779,8.92899,9.33417,10.3655,10.1565,9.83521,10.3507,8.94796,4547,10.068832,9.931174,0.986328305
sp|P08228|SODC_MOUSE,Sod1,SODC_MOUSE Superoxide dismutase [Cu-Zn],7,10.0628,11.6542,10.6634,10.5355,9.97406,6.63556,9.04614,9.66022,9.7994,11.9688,4548,10.577992,9.422024,0.890719524
sp|Q8BMI0|FBX38_MOUSE,Fbxo38,FBX38_MOUSE F-box only protein 38,6,9.37288,9.60937,9.69895,9.32797,9.81898,10.5142,10.3423,11.2103,9.99226,10.1128,4549,9.56563,10.434372,1.09081911
sp|P58137|ACOT8_MOUSE,Acot8,ACOT8_MOUSE Acyl-coenzyme A thioesterase 8,7,10.4427,10.3492,8.86659,10.497,10.0253,10.9243,9.90735,8.27876,9.49617,11.2126,4550,10.036158,9.963836,0.992793856
sp|Q91WG4|ELP2_MOUSE,Elp2,ELP2_MOUSE Elongator complex protein 2,6,9.41568,9.54989,10.6267,8.73556,8.32028,10.8166,11.1059,11.305,10.632,9.49244,4551,9.329622,10.670388,1.143710646
sp|Q3UVG3|F91A1_MOUSE,Fam91a1,F91A1_MOUSE Protein FAM91A1,10,10.0012,9.89266,10.0853,10.1523,9.90054,10.1243,9.95232,10.0938,10.0916,9.70595,4552,10.0064,9.993594,0.998720219
sp|Q3U1V6|UEVLD_MOUSE,Uevld,UEVLD_MOUSE Ubiquitin-conjugating enzyme E2 variant 3,6,9.9138,9.83745,9.95628,10.0445,9.71387,10.4693,10.732,9.84169,9.58921,9.9019,4553,9.89318,10.10682,1.021594674
sp|P10417|BCL2_MOUSE,Bcl2,BCL2_MOUSE Apoptosis regulator Bcl-2,4,10.1695,11.1253,10.2927,9.2541,9.97872,9.30301,9.90789,10.1374,10.0552,9.77615,4554,10.164064,9.83593,0.96771626
sp|Q64373|B2CL1_MOUSE,Bcl2l1,B2CL1_MOUSE Bcl-2-like protein 1,2,7.90471,9.25634,8.94506,7.61255,8.09338,12.2999,12.5108,12.6432,9.8415,10.8926,4555,8.362408,11.6376,1.391656566
sp|Q9JKB3|YBOX3_MOUSE,Ybx3,YBOX3_MOUSE Y-box-binding protein 3,5,10.5213,10.7761,10.8186,9.38085,9.33821,10.6254,9.77899,8.82731,10.6154,9.31771,4556,10.167012,9.832962,0.967143739
sp|Q9JKB3-2|YBOX3_MOUSE,Ybx3,YBOX3_MOUSE Isoform 2 of Y-box-binding protein 3,1,13.7494,13.7132,12.0648,8.50328,6.98395,10.243,6.83089,8.79941,11.2061,7.90604,4557,11.002926,8.997088,0.817699583
sp|P62960|YBOX1_MOUSE,Ybx1,YBOX1_MOUSE Nuclease-sensitive element-binding protein 1,21,10.9613,10.4425,10.8945,8.3961,8.592,10.5626,11.1575,9.72581,10.0777,9.19001,4558,9.85728,10.142724,1.028957684
sp|O88653|LTOR3_MOUSE,Lamtor3,LTOR3_MOUSE Ragulator complex protein LAMTOR3,4,11.8421,11.75,10.3102,11.4526,11.2789,10.33,8.28463,8.0542,8.48656,8.21078,4559,11.32676,8.673234,0.765729476
sp|O88466|ZN106_MOUSE,Znf106,ZN106_MOUSE Zinc finger protein 106,3,10.0415,10.3813,10.7035,9.20538,10.1259,9.84938,10.0084,9.46527,10.6182,9.60121,4560,10.091516,9.908492,0.981863577
sp|Q9D711|PIR_MOUSE,Pir,PIR_MOUSE Pirin,3,7.91857,8.13677,8.31948,8.24636,8.38272,11.3647,12.1446,12.5009,10.7428,12.2431,4561,8.20078,11.79922,1.438792408
sp|O35177|CASL_MOUSE,Nedd9,CASL_MOUSE Enhancer of filamentation 1,2,7.85892,8.10073,8.5654,8.08692,8.08834,11.8665,12.6025,12.727,10.7827,11.321,4562,8.140062,11.85994,1.456983989
sp|Q8R2T8|TF3C5_MOUSE,Gtf3c5,TF3C5_MOUSE General transcription factor 3C polypeptide 5,7,9.90523,10.2243,10.1518,8.97857,9.35229,9.79937,10.4958,11.1831,10.4041,9.50542,4563,9.722438,10.277558,1.05709679
sp|Q99KI0|ACON_MOUSE,Aco2,"ACON_MOUSE Aconitate hydratase, mitochondrial",73,10.2518,9.99738,10.0454,11.1584,10.8797,9.07052,9.02463,9.13081,9.83837,10.603,4564,10.466536,9.533466,0.910852072
sp|Q63810|CANB1_MOUSE,Ppp3r1,CANB1_MOUSE Calcineurin subunit B type 1,5,8.24255,9.30483,10.8863,13.8559,12.6939,12.1259,7.56261,8.28397,9.05736,7.98671,4565,10.996696,9.00331,0.818728644
sp|Q9QXC1|FETUB_MOUSE,Fetub,FETUB_MOUSE Fetuin-B,3,9.26027,9.92623,9.44523,8.57629,9.26965,10.6158,12.702,10.5756,10.0047,9.62418,4566,9.295534,10.704456,1.151569775
sp|B1AZP2|DLGP4_MOUSE,Dlgap4,DLGP4_MOUSE Disks large-associated protein 4,8,9.45223,9.35819,9.41983,9.39678,9.89739,10.8621,10.4735,11.1539,10.2786,9.70754,4567,9.504884,10.495128,1.10418265
sp|Q9WUX5|MRVI1_MOUSE,Mrvi1,MRVI1_MOUSE Protein MRVI1,2,9.2238,8.69879,8.30905,14.1581,15.8967,6.64606,7.69371,7.68244,10.253,11.4383,4568,11.257288,8.742702,0.776625951
sp|Q9CQR2|RS21_MOUSE,Rps21,RS21_MOUSE 40S ribosomal protein S21,6,11.0191,9.67044,10.3258,9.95054,10.1877,9.69787,10.1081,8.96798,10.791,9.2814,4569,10.230716,9.76927,0.954896021
