Protein Id,Gene Symbol,Description,Number of peptides,PDX_1,PDX_2,PDX_3,PDXp53_1,PDXp53_2,PDXp53_3,D314,D693,D705,D751,D756,Id,Average norm WT,Average norm G12D,Average norm G12D/Average norm WT
sp|Q91VK4|ITM2C_MOUSE,Itm2c,ITM2C_MOUSE Integral membrane protein 2C,2,4.00986,4.31984,4.6367,4.13176,5.69601,4.37632,16.7919,11.3275,11.5319,17.5904,15.5878,6827,4.528415,14.5659,3.216555903
sp|Q9DBH5|LMAN2_MOUSE,Lman2,LMAN2_MOUSE Vesicular integral-membrane protein VIP36,25,10.5209,9.89861,12.7245,12.0349,10.9576,10.832,7.73776,6.5769,6.53584,5.72514,6.45583,4903,11.16141833,6.606294,0.591886605
sp|Q9CZN8|GATA_MOUSE,Qrsl1,"GATA_MOUSE Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial",3,9.29483,10.3921,9.9862,9.76161,12.1798,10.3593,7.59453,7.02928,10.4627,3.97019,8.96946,4906,10.32897333,7.605232,0.736300865
sp|Q8BGV0|SYNM_MOUSE,Nars2,"SYNM_MOUSE Probable asparagine--tRNA ligase, mitochondrial",1,13.7389,12.7847,11.5178,11.0137,12.2277,13.2279,5.11581,6.59203,4.54741,3.91878,5.31524,3454,12.41845,5.097854,0.410506464
sp|P06797|CATL1_MOUSE,Ctsl,CATL1_MOUSE Cathepsin L1,7,5.14642,3.29858,4.95303,5.33518,6.80696,5.66095,17.5882,14.4568,12.894,11.9246,11.9352,5021,5.200186667,13.75976,2.646012707
sp|Q9Z0R4|ITSN1_MOUSE,Itsn1,ITSN1_MOUSE Intersectin-1,3,2.95794,3.57408,2.53381,2.91894,3.18268,2.93451,14.7646,11.8454,19.9242,13.9872,21.3766,1108,3.016993333,16.3796,5.429113753
sp|Q8VDF2|UHRF1_MOUSE,Uhrf1,UHRF1_MOUSE E3 ubiquitin-protein ligase UHRF1,1,2.63105,1.3017,1.93557,2.68889,2.57437,1.28891,13.4792,6.55914,22.0035,27.0275,18.5101,3122,2.070081667,17.515888,8.461447817
sp|P31532|SAA4_MOUSE,Saa4,SAA4_MOUSE Serum amyloid A-4 protein,2,5.32012,7.35225,8.08687,8.78644,8.83466,7.45319,20.5946,3.62666,14.6737,7.65548,7.61607,8505,7.638921667,10.833302,1.418171631
sp|Q99N94|RM09_MOUSE,Mrpl9,"RM09_MOUSE 39S ribosomal protein L9, mitochondrial",2,7.26212,5.19437,6.7784,7.83586,8.03738,6.59628,12.8693,14.3257,11.4498,9.38034,10.2706,4913,6.950735,11.659148,1.677397858
sp|Q62048|PEA15_MOUSE,Pea15,PEA15_MOUSE Astrocytic phosphoprotein PEA-15,4,6.49909,4.52467,6.10267,6.37396,5.05759,5.87613,10.2913,16.0543,5.10183,25.6291,8.48945,4917,5.739018333,13.113196,2.284919692
tr|G3UXD0|G3UXD0_MOUSE,Try5,G3UXD0_MOUSE Protein Try5 (Fragment),53,12.9446,16.1907,17.0296,14.8131,15.5591,16.7711,1.58826,1.56508,1.86342,0.775218,0.899807,8506,15.55136667,1.338357,0.086060411
tr|Q792Z1|Q792Z1_MOUSE,Try10,Q792Z1_MOUSE MCG140784,12,17.9389,12.5039,21.0196,15.9162,13.1475,15.2952,0.968929,0.800859,0.993115,0.654482,0.761251,8507,15.97021667,0.8357272,0.052330361
tr|Q9QUK9|Q9QUK9_MOUSE,Try5,Q9QUK9_MOUSE MCG15083,37,15.0928,16.613,11.5614,13.0689,15.4444,19.5544,1.91254,2.00534,2.1286,0.989113,1.62946,8508,15.22248333,1.7330106,0.113845459
tr|Q792Y9|Q792Y9_MOUSE,Gm5771,Q792Y9_MOUSE MCG140783,68,11.3509,20.9678,11.793,10.8037,12.7729,24.5565,1.56846,1.70733,2.82391,0.645811,1.00983,8509,15.37413333,1.5510682,0.100888171
tr|Q9Z1R9|Q9Z1R9_MOUSE,Prss1,Q9Z1R9_MOUSE MCG124046,4,8.91066,7.32897,11.0925,10.6131,23.1563,20.6245,2.49921,1.55861,12.2418,0.588149,1.38611,8510,13.621005,3.6547758,0.2683191
sp|P07146|TRY2_MOUSE,Prss2,TRY2_MOUSE Anionic trypsin-2,100,16.1943,14.1496,14.7281,16.8472,15.4199,16.9332,1.40663,1.3421,1.48864,0.590359,0.899947,5045,15.71205,1.1455352,0.072908067
sp|P00761|TRYP_PIG_contaminant,,TRYP_PIG_contaminant Trypsin,12,9.36182,8.55033,11.6301,11.1255,11.3006,10.71,7.1485,8.02558,9.10599,5.44384,7.59775,7018,10.44639167,7.464332,0.71453687
tr|Q792Z0|Q792Z0_MOUSE,Prss3,Q792Z0_MOUSE Protein Prss3,14,6.04353,23.3536,7.40436,7.31593,13.7713,31.2735,1.85775,1.94237,5.70954,0.337321,0.990738,8511,14.86037,2.1675438,0.145860689
sp|O70194|EIF3D_MOUSE,Eif3d,EIF3D_MOUSE Eukaryotic translation initiation factor 3 subunit D,23,12.2321,10.9878,14.5264,12.9295,12.3254,12.0208,4.36572,4.79518,4.83268,6.24823,4.73612,3835,12.50366667,4.995586,0.399529685
sp|P01831|THY1_MOUSE,Thy1,THY1_MOUSE Thy-1 membrane glycoprotein,7,2.26559,2.29398,2.05276,2.4217,2.54593,2.87301,20.0141,17.3356,16.3707,16.8342,14.9924,8063,2.408828333,17.1094,7.102789254
sp|Q9D020|5NT3A_MOUSE,Nt5c3a,5NT3A_MOUSE Cytosolic 5'-nucleotidase 3A,12,10.5561,10.5156,10.3318,10.2486,9.90317,10.8591,7.6679,10.121,8.53789,4.53447,6.72445,4926,10.402395,7.517142,0.722635701
sp|Q63918|SDPR_MOUSE,Sdpr,SDPR_MOUSE Serum deprivation-response protein,13,12.7609,13.0347,10.9328,12.0656,11.9497,11.6234,5.02351,6.35819,5.40243,6.15765,4.69106,5489,12.06118333,5.526568,0.458211093
sp|Q8CG48|SMC2_MOUSE,Smc2,SMC2_MOUSE Structural maintenance of chromosomes protein 2,6,2.43108,3.03268,2.29852,2.74255,3.13723,2.81207,12.8751,8.05007,14.9499,27.7667,19.9042,2464,2.742355,16.709194,6.093009111
sp|Q9D0T7|GKN3_MOUSE,Gkn3,GKN3_MOUSE Gastrokine-3,7,0.657211,0.845095,0.613264,0.824544,1.21895,1.60772,9.24886,61.8656,11.3265,8.15682,3.63542,8512,0.961130667,18.84664,19.60882183
sp|O70378|EMC8_MOUSE,Emc8,EMC8_MOUSE ER membrane protein complex subunit 8,7,10.0419,9.67244,10.6757,10.0601,11.4909,10.4445,7.47913,6.701,7.66504,8.06163,7.70768,4927,10.39759,7.522896,0.723523047
sp|P57746|VATD_MOUSE,Atp6v1d,VATD_MOUSE V-type proton ATPase subunit D,7,9.4057,9.6753,9.4323,9.5294,9.25232,10.0569,6.75963,9.48715,8.52612,6.88288,10.9923,227,9.558653333,8.529616,0.892344947
sp|Q922W5|P5CR1_MOUSE,Pycr1,"P5CR1_MOUSE Pyrroline-5-carboxylate reductase 1, mitochondrial",29,16.5546,14.8664,15.6533,15.1875,14.4554,14.3635,2.08084,1.95595,1.98653,1.0514,1.84447,3975,15.18011667,1.783838,0.117511482
sp|Q922Q4|P5CR2_MOUSE,Pycr2,P5CR2_MOUSE Pyrroline-5-carboxylate reductase 2,16,15.118,11.3235,20.7859,16.2562,11.1081,12.1659,2.52991,3.12908,2.12568,3.02407,2.43358,3974,14.4596,2.648464,0.18316302
sp|P10287|CADH3_MOUSE,Cdh3,CADH3_MOUSE Cadherin-3,2,2.19133,2.64628,2.13398,1.26207,2.57701,2.70605,16.2798,34.8102,11.1811,11.307,12.9051,8513,2.252786667,17.29664,7.677886351
sp|Q8VCG3|WDR74_MOUSE,Wdr74,WDR74_MOUSE WD repeat-containing protein 74,7,8.04723,7.82006,8.91611,9.18775,10.7143,9.19442,8.01221,8.49465,7.35038,14.3879,7.875,4934,8.979978333,9.224028,1.027177089
sp|Q99PG2|OGFR_MOUSE,Ogfr,OGFR_MOUSE Opioid growth factor receptor,6,3.28766,5.61618,3.85899,3.5033,5.20282,4.49189,11.9611,12.423,17.1159,16.0987,16.4404,4837,4.326806667,14.80782,3.422343807
sp|P35175|CYT1_MOUSE,Stfa1,CYT1_MOUSE Stefin-1,1,0.208657,0.333995,0.213316,0.18926,0.351022,0.442754,5.034,29.4942,21.0357,9.74616,32.9509,8514,0.289834,19.652192,67.80499182
sp|P63276|RS17_MOUSE,Rps17,RS17_MOUSE 40S ribosomal protein S17,54,13.9864,16.1841,14.123,14.1916,13.9146,14.3597,2.63986,2.85123,2.66031,2.47837,2.61078,4938,14.4599,2.64811,0.183134738
sp|Q9D8V0|HM13_MOUSE,Hm13,HM13_MOUSE Minor histocompatibility antigen H13,6,11.3148,12.9463,14.3946,12.2651,14.6644,12.2355,5.62109,4.50359,4.53272,3.07856,4.44329,5493,12.97011667,4.43585,0.342005405
sp|A2AQ19|RTF1_MOUSE,Rtf1,RTF1_MOUSE RNA polymerase-associated protein RTF1 homolog,2,4.32904,4.40116,3.82399,4.77436,5.49653,4.55777,14.0551,14.7263,11.9204,17.0981,14.8172,2617,4.563808333,14.52342,3.182302792
sp|P15306|TRBM_MOUSE,Thbd,TRBM_MOUSE Thrombomodulin,1,15.3984,5.50181,14.33,11.5309,8.17404,10.7936,4.9874,4.51316,2.15282,19.1586,3.45926,4229,10.95479167,6.854248,0.625684925
sp|Q810D6|GRWD1_MOUSE,Grwd1,GRWD1_MOUSE Glutamate-rich WD repeat-containing protein 1,4,7.89046,8.67419,8.08214,9.2215,7.87689,9.73518,7.00871,10.4055,8.20914,13.5677,9.32858,3116,8.58006,9.703926,1.130985797
sp|Q8VD00|TMM97_MOUSE,Tmem97,TMM97_MOUSE Transmembrane protein 97,1,16.3765,15.3392,16.263,14.9633,17.8605,15.6165,0.565585,0.812437,1.27595,0.313365,0.61373,4956,16.06983333,0.7162134,0.044568813
sp|Q99KD5|UN45A_MOUSE,Unc45a,UN45A_MOUSE Protein unc-45 homolog A,6,6.75022,7.04385,7.05196,6.77157,7.09912,7.22497,10.883,12.7055,12.16,10.0688,12.2411,564,6.990281667,11.61168,1.661117614
sp|Q9JMH6|TRXR1_MOUSE,Txnrd1,"TRXR1_MOUSE Thioredoxin reductase 1, cytoplasmic",28,8.59491,8.30712,8.2325,8.34452,8.10418,8.23537,10.9265,9.80189,11.4918,7.42208,10.5392,3207,8.3031,10.036294,1.208740591
sp|Q8CCI5|RYBP_MOUSE,Rybp,RYBP_MOUSE RING1 and YY1-binding protein,1,5.15415,5.60063,4.21024,4.59665,5.65114,5.07054,16.0583,11.6955,12.9119,15.6206,13.4302,7072,5.047225,13.9433,2.762567549
sp|Q60780|GAS7_MOUSE,Gas7,GAS7_MOUSE Growth arrest-specific protein 7,6,1.51357,1.40118,1.22088,1.53011,1.76176,1.71218,13.921,10.3296,26.2745,13.3004,27.0348,7734,1.52328,18.17206,11.9295599
sp|Q9CR68|UCRI_MOUSE,Uqcrfs1,"UCRI_MOUSE Cytochrome b-c1 complex subunit Rieske, mitochondrial",31,11.8075,12.2432,11.4313,12.171,11.9012,11.195,6.11459,6.51157,6.31082,4.20271,6.11111,5661,11.79153333,5.85016,0.496132253
sp|Q99J09|MEP50_MOUSE,Wdr77,MEP50_MOUSE Methylosome protein 50,7,7.87175,4.75859,7.51049,8.40739,7.58075,7.98195,8.70315,12.4284,11.2214,15.8277,7.70845,4109,7.35182,11.17782,1.520415353
sp|Q3TC93|H1BP3_MOUSE,Hs1bp3,H1BP3_MOUSE HCLS1-binding protein 3,10,6.76449,6.76339,5.33228,5.93861,6.9529,6.5823,12.6458,10.7737,12.5328,11.1943,14.5195,2717,6.388995,12.33322,1.930384982
sp|Q6P3A8|ODBB_MOUSE,Bckdhb,"ODBB_MOUSE 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",14,17.7775,12.7477,20.1549,12.1795,18.167,10.1605,1.67428,2.31294,1.78091,1.47438,1.57046,604,15.19785,1.762594,0.115976536
sp|Q9R1T2|SAE1_MOUSE,Sae1,SAE1_MOUSE SUMO-activating enzyme subunit 1,9,3.56639,3.6856,3.93376,4.53641,3.60209,4.10058,11.706,18.81,12.5674,19.8339,13.6579,3082,3.904138333,15.31504,3.922770838
sp|Q6PAC3|DCA13_MOUSE,Dcaf13,DCA13_MOUSE DDB1- and CUL4-associated factor 13,2,8.77422,7.93183,9.40883,8.82484,7.93563,8.41649,7.46916,8.82825,10.6731,13.5501,8.18758,4976,8.54864,9.741638,1.139554128
sp|P97821|CATC_MOUSE,Ctsc,CATC_MOUSE Dipeptidyl peptidase 1,20,3.4984,2.97142,4.80393,4.13303,4.03473,3.93783,8.1374,11.4182,19.2713,11.6017,26.1921,4978,3.896556667,15.32414,3.932738905
sp|Q9D6J5|NDUB8_MOUSE,Ndufb8,"NDUB8_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",3,12.4664,10.2942,13.2954,10.4919,13.2385,10.6826,5.68244,6.07608,6.56037,4.13794,7.07421,4889,11.74483333,5.906208,0.502877123
sp|O55028|BCKD_MOUSE,Bckdk,"BCKD_MOUSE [3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",17,16.514,16.0878,16.0653,13.6502,12.5548,14.7262,2.35398,2.78671,1.41928,2.27369,1.56819,4980,14.93305,2.08037,0.139313134
sp|G3X9K3|BIG1_MOUSE,Arfgef1,BIG1_MOUSE Brefeldin A-inhibited guanine nucleotide-exchange protein 1,19,9.29158,10.6631,10.2174,10.0064,10.9833,10.6877,6.7961,8.65943,8.4071,5.6464,8.64151,740,10.30824667,7.630108,0.74019455
sp|P46735|MYO1B_MOUSE,Myo1b,MYO1B_MOUSE Unconventional myosin-Ib,14,7.61936,7.47188,6.66699,7.79089,8.34017,8.77762,9.9568,14.003,8.4206,14.5394,6.41329,2676,7.777818333,10.666618,1.371415163
sp|Q80U44|ZFY16_MOUSE,Zfyve16,ZFY16_MOUSE Zinc finger FYVE domain-containing protein 16,3,6.78446,6.26677,9.27371,7.02979,8.09405,7.2262,12.9842,10.679,11.1888,10.3348,10.1382,4986,7.44583,11.065,1.486066698
sp|Q9D1H9|MFAP4_MOUSE,Mfap4,MFAP4_MOUSE Microfibril-associated glycoprotein 4,2,5.30419,2.31474,6.12706,5.76535,5.92414,4.32013,13.4664,25.8502,14.1555,11.2006,5.57159,829,4.959268333,14.048858,2.832848932
sp|P97737|BMP3B_MOUSE,Gdf10,BMP3B_MOUSE Bone morphogenetic protein 3B,1,5.44492,7.04656,8.586,6.47527,7.81265,8.35455,12.1585,5.20582,28.3746,3.31933,7.22173,8515,7.286658333,11.255996,1.544740467
sp|Q8VHK9|DHX36_MOUSE,Dhx36,DHX36_MOUSE ATP-dependent RNA helicase DHX36,3,11.5808,9.65828,9.28624,10.1358,9.79469,10.8709,7.52329,9.69201,5.07516,11.1607,5.22209,1312,10.22111833,7.73465,0.756732262
sp|Q8CCP0|NEMF_MOUSE,Nemf,NEMF_MOUSE Nuclear export mediator factor Nemf,20,10.7994,14.4409,11.7937,11.9005,11.6209,13.2508,5.96716,5.28173,4.66643,5.01904,5.25927,162,12.30103333,5.238726,0.425876905
sp|Q9D9Z5|DDA1_MOUSE,Dda1,DDA1_MOUSE DET1- and DDB1-associated protein 1,3,5.66557,6.48378,5.30759,6.07291,6.41752,6.44341,11.3855,14.0636,11.4229,12.9145,13.8228,4990,6.06513,12.72186,2.09754119
sp|P61759|PFD3_MOUSE,Vbp1,PFD3_MOUSE Prefoldin subunit 3,7,7.89729,7.95548,8.94214,8.55768,8.5867,8.60256,9.07229,9.19038,8.93782,13.0091,9.2486,4995,8.423641667,9.891638,1.174270985
sp|P10605|CATB_MOUSE,Ctsb,CATB_MOUSE Cathepsin B,16,7.69802,7.32737,5.12968,6.6706,5.37762,7.96951,9.94522,8.78945,12.7613,16.2171,12.1141,4998,6.695466667,11.965434,1.78709485
sp|Q810U3|NFASC_MOUSE,Nfasc,NFASC_MOUSE Neurofascin,6,12.0009,10.5558,9.99196,11.2087,9.89696,8.79598,7.97857,5.28258,11.2245,4.667,8.39704,8516,10.40838333,7.509938,0.721527807
sp|P18181|CD48_MOUSE,Cd48,CD48_MOUSE CD48 antigen,2,1.7121,2.10155,1.49024,1.5503,1.59377,1.42394,6.99341,6.3055,28.7144,8.93115,39.1836,7897,1.645316667,18.025612,10.95570984
sp|Q3UIL6-2|PKHA7_MOUSE,Plekha7,PKHA7_MOUSE Isoform 2 of Pleckstrin homology domain-containing family A member 7,4,13.9272,12.0444,12.8022,11.7823,10.6622,13.5464,4.7471,8.15349,5.07548,3.44437,3.81485,2171,12.46078333,5.047058,0.405035371
sp|Q9EP53|TSC1_MOUSE,Tsc1,TSC1_MOUSE Hamartin,2,8.98209,8.82926,9.03636,8.62697,9.70399,8.78098,8.52372,8.87346,8.72801,9.1971,10.7181,5484,8.993275,9.208078,1.023884847
tr|D3YYY8|D3YYY8_MOUSE,Arhgef26,D3YYY8_MOUSE Protein Arhgef26,8,12.1389,13.1853,13.0637,15.0605,14.9139,12.6376,3.56744,4.88536,3.90581,2.7733,3.86819,3674,13.49998333,3.80002,0.28148331
tr|B2RXQ2|B2RXQ2_MOUSE,Ppfia1,B2RXQ2_MOUSE Ppfia1 protein,3,8.01689,8.62052,8.22815,7.70176,8.63171,9.32424,9.87778,11.3793,9.264,7.69796,11.2577,1335,8.420545,9.895348,1.175143414
sp|Q148V8|FA83H_MOUSE,Fam83h,FA83H_MOUSE Protein FAM83H,4,5.80424,8.21762,6.03315,6.98189,7.39241,8.34858,10.307,19.363,9.70108,8.77878,9.07223,1884,7.129648333,11.444418,1.605186885
sp|Q8CIB5|FERM2_MOUSE,Fermt2,FERM2_MOUSE Fermitin family homolog 2,20,6.43853,7.85865,5.33435,6.20659,7.07339,7.2992,11.3821,12.1609,9.31049,15.2907,11.6451,5265,6.701785,11.957858,1.784279561
sp|P70218|M4K1_MOUSE,Map4k1,M4K1_MOUSE Mitogen-activated protein kinase kinase kinase kinase 1,1,1.02026,0.521973,0.929574,1.21104,1.3736,0.805322,5.18432,5.88533,33.497,4.16017,45.4114,6695,0.9769615,18.827644,19.27163353
sp|Q9WTU6-4|MK09_MOUSE,Mapk9,MK09_MOUSE Isoform Beta-2 of Mitogen-activated protein kinase 9,9,10.7339,7.98549,11.6866,10.8131,10.3638,9.606,6.24935,6.95592,8.59472,10.0662,6.94502,8517,10.19814833,7.762242,0.761142292
sp|Q9DBG6|RPN2_MOUSE,Rpn2,RPN2_MOUSE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,64,13.1089,13.8953,14.8278,14.2984,14.4781,12.5726,3.69407,3.36997,3.49258,2.85008,3.4122,5446,13.86351667,3.36378,0.242635406
sp|Q61464|ZN638_MOUSE,Znf638,ZN638_MOUSE Zinc finger protein 638,12,7.79827,6.07757,8.01669,7.96865,7.73476,7.29418,11.0746,9.06848,11.6971,11.0037,12.266,1656,7.481686667,11.021976,1.473194012
tr|A2BDX0|A2BDX0_MOUSE,Adnp,A2BDX0_MOUSE Activity-dependent neuroprotector homeobox protein,3,5.41361,4.43327,4.43855,4.77772,5.41892,4.48906,14.1611,15.6249,11.8227,15.782,13.6382,4190,4.828521667,14.20578,2.942055764
sp|Q8BMS9|RASF2_MOUSE,Rassf2,RASF2_MOUSE Ras association domain-containing protein 2,2,2.96787,3.30254,2.13516,2.50891,3.53489,3.28935,8.04101,9.1215,26.4241,6.83494,31.8397,5016,2.956453333,16.45225,5.564860373
tr|Q8QZW8|Q8QZW8_MOUSE,Arhgap9,Q8QZW8_MOUSE Protein Arhgap9,1,8.17606,5.48595,13.2168,11.6773,11.8482,6.62504,5.83713,6.32984,13.2535,6.6599,10.8903,8518,9.504891667,8.594134,0.904180111
sp|Q8CE50|SNX30_MOUSE,Snx30,SNX30_MOUSE Sorting nexin-30,4,7.24975,8.50605,8.49566,7.45979,7.70614,7.77176,9.70178,8.47791,9.18418,11.9476,13.4994,8003,7.864858333,10.562174,1.342957947
sp|Q8K409|DPOLB_MOUSE,Polb,DPOLB_MOUSE DNA polymerase beta,2,9.76425,9.18544,9.85456,9.50986,9.76324,10.4911,6.77875,9.45359,6.37265,10.1063,8.72026,2947,9.761408333,8.28631,0.848884681
sp|Q6PEE2|CTIF_MOUSE,Ctif,CTIF_MOUSE CBP80/20-dependent translation initiation factor,4,8.88614,9.76086,10.3663,9.97983,9.28307,10.8522,8.74384,8.43173,6.59134,9.93053,7.17411,7517,9.854733333,8.17431,0.829480588
tr|Q3TMX5|Q3TMX5_MOUSE,Manf,"Q3TMX5_MOUSE Arginine-rich, mutated in early stage tumors, isoform CRA_b",11,18.8396,13.7735,13.8381,18.8522,12.1995,11.3274,2.55092,1.29945,3.00226,1.85193,2.46499,5024,14.80505,2.23391,0.150888379
sp|Q9JJV2|PROF2_MOUSE,Pfn2,PROF2_MOUSE Profilin-2,2,4.40989,4.39249,3.84221,3.40707,5.1014,3.99088,11.3137,10.3873,11.372,29.8884,11.8946,8519,4.190656667,14.9712,3.572518865
sp|Q8BP01|VMAC_MOUSE,Vmac,VMAC_MOUSE Vimentin-type intermediate filament-associated coiled-coil protein,2,10.9655,12.065,10.3475,11.0883,12.6753,11.6983,6.63675,8.33685,6.52508,4.77784,4.88358,8520,11.47331667,6.23202,0.543175106
sp|Q9CR09|UFC1_MOUSE,Ufc1,UFC1_MOUSE Ubiquitin-fold modifier-conjugating enzyme 1,3,12.7569,15.1289,12.835,13.161,12.9804,13.6769,3.49124,3.46949,4.40137,3.77223,4.32646,4110,13.42318333,3.892158,0.289957896
sp|Q91X21|K2013_MOUSE,Kiaa2013,K2013_MOUSE Uncharacterized protein KIAA2013,3,8.93351,11.6861,9.10679,9.71619,11.5009,10.588,7.3324,8.84628,7.58003,4.90034,9.80938,3960,10.25524833,7.693686,0.750219375
sp|O54734|OST48_MOUSE,Ddost,OST48_MOUSE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,59,13.584,13.9477,13.2786,13.6543,13.4293,13.0466,3.97715,3.72756,4.20003,3.27132,3.88352,5029,13.49008333,3.811916,0.282571716
tr|Q8C405|Q8C405_MOUSE,Sp100,Q8C405_MOUSE Nuclear autoantigen Sp-100,7,3.79721,3.62015,3.23841,4.05082,3.65044,3.39249,6.4609,5.87076,23.9163,6.80882,35.1937,4206,3.62492,15.650096,4.317363142
sp|Q8C561|LMBD2_MOUSE,Lmbrd2,LMBD2_MOUSE LMBR1 domain-containing protein 2,4,12.5714,12.5545,14.2232,10.811,12.4445,10.1077,4.51259,5.05117,4.79373,7.09493,5.8353,765,12.11871667,5.457544,0.450340094
sp|Q9WVJ2|PSD13_MOUSE,Psmd13,PSD13_MOUSE 26S proteasome non-ATPase regulatory subunit 13,5,8.68706,8.56038,9.36994,7.98322,9.52828,8.54742,8.54532,8.09443,11,8.99733,10.6866,2593,8.779383333,9.464736,1.078063873
sp|Q8C5W3|TBCEL_MOUSE,Tbcel,TBCEL_MOUSE Tubulin-specific chaperone cofactor E-like protein,3,11.2548,10.491,9.65828,10.1059,9.84152,10.3014,5.95369,10.1381,6.00225,9.15071,7.10234,6752,10.27548333,7.669418,0.746380268
sp|Q9CX60|LBH_MOUSE,Lbh,LBH_MOUSE Protein LBH,4,8.92136,11.8396,10.4556,9.1129,9.72899,11.1382,6.77747,5.83334,7.17177,11.1592,7.86162,8521,10.19944167,7.76068,0.760892631
sp|P54731|FAF1_MOUSE,Faf1,FAF1_MOUSE FAS-associated factor 1,7,9.87382,9.70098,11.6798,11.0693,11.6987,9.7942,6.80141,5.53641,8.84837,6.45493,8.54204,5850,10.63613333,7.236632,0.680381843
tr|E9PZF0|E9PZF0_MOUSE,Gm20390,E9PZF0_MOUSE Nucleoside diphosphate kinase,38,14.8886,14.1264,14.2407,13.4014,12.2795,14.2128,2.93756,3.24829,3.69387,3.41093,3.55983,5034,13.85823333,3.370096,0.243183667
sp|P15532|NDKA_MOUSE,Nme1,NDKA_MOUSE Nucleoside diphosphate kinase A,35,14.0436,14.0941,12.9357,13.1067,11.9305,14.0236,3.63567,4.18418,4.58565,3.45699,4.00332,5035,13.3557,3.973162,0.297488114
sp|P56399|UBP5_MOUSE,Usp5,UBP5_MOUSE Ubiquitin carboxyl-terminal hydrolase 5,26,7.24112,7.27369,7.57113,7.85801,7.99609,7.62637,11.5828,10.0925,10.9079,11.4424,10.408,4506,7.594401667,10.88672,1.433519121
sp|Q9R0M4|PODXL_MOUSE,Podxl,PODXL_MOUSE Podocalyxin,4,6.19072,6.48918,5.43622,6.57788,7.43077,6.79645,33.2985,9.32512,5.98146,6.32452,6.14918,3201,6.48687,12.215756,1.883151042
tr|A2A654|A2A654_MOUSE,Bptf,A2A654_MOUSE Protein Bptf,11,4.07587,4.42304,4.67912,4.80197,5.00823,4.44976,12.6368,14.8685,15.8159,12.8161,16.4247,5159,4.572998333,14.5124,3.173497767
sp|Q9DBR7|MYPT1_MOUSE,Ppp1r12a,MYPT1_MOUSE Protein phosphatase 1 regulatory subunit 12A,11,6.5085,5.62348,6.76829,6.16094,6.68388,5.49951,12.7546,12.4167,12.4448,10.5502,14.5891,8522,6.207433333,12.55108,2.021943584
sp|Q8BG95|MYPT2_MOUSE,Ppp1r12b,MYPT2_MOUSE Protein phosphatase 1 regulatory subunit 12B,3,8.47103,7.51296,10.0426,9.29264,9.04761,7.64032,9.17761,11.6558,6.99445,8.94692,11.2181,4367,8.66786,9.598576,1.107375523
sp|P26369|U2AF2_MOUSE,U2af2,U2AF2_MOUSE Splicing factor U2AF 65 kDa subunit,17,6.68576,5.21314,7.87625,7.2273,6.67731,6.48517,9.20292,12.941,8.20152,19.4132,10.0764,5793,6.694155,11.967008,1.787680148
tr|A2AFQ0|A2AFQ0_MOUSE,Huwe1,A2AFQ0_MOUSE E3 ubiquitin-protein ligase HUWE1,20,7.54365,8.05677,7.3647,7.37874,7.96433,7.7254,10.5615,10.2739,10.4042,11.7216,11.0052,8523,7.672265,10.79328,1.406791867
sp|P23198|CBX3_MOUSE,Cbx3,CBX3_MOUSE Chromobox protein homolog 3,7,3.49811,4.33575,3.48959,4.28572,3.93916,4.39143,11.4068,15.0496,12.3963,22.6223,14.5853,4003,3.98996,15.21206,3.812584587
sp|Q99K28|ARFG2_MOUSE,Arfgap2,ARFG2_MOUSE ADP-ribosylation factor GTPase-activating protein 2,11,9.7632,10.9646,11.1344,10.2762,10.5923,10.9849,6.6571,7.56894,5.48087,9.99116,6.58643,2119,10.61926667,7.2569,0.683371105
sp|P25799|NFKB1_MOUSE,Nfkb1,NFKB1_MOUSE Nuclear factor NF-kappa-B p105 subunit,3,4.19674,3.24496,3.89827,3.50645,4.20285,3.47901,10.5152,8.68555,20.6156,18.2177,19.4376,5943,3.754713333,15.49433,4.126634612
sp|Q8BYH7|TBC17_MOUSE,Tbc1d17,TBC17_MOUSE TBC1 domain family member 17,5,13.2482,14.4933,8.86126,10.6727,9.9683,13.6924,4.86961,6.62607,3.808,8.29568,5.4645,5056,11.82269333,5.812772,0.49166225
sp|Q9D832|DNJB4_MOUSE,Dnajb4,DNJB4_MOUSE DnaJ homolog subfamily B member 4,6,6.66321,8.37562,7.58341,7.19735,7.35956,7.39231,12.1818,9.64741,10.9839,13.6492,8.9663,4689,7.428576667,11.085722,1.492307679
sp|Q9QYJ3|DNJB1_MOUSE,Dnajb1,DNJB1_MOUSE DnaJ homolog subfamily B member 1,3,5.40943,5.79701,5.52365,5.74161,7.17805,6.57152,12.2932,10.8448,14.1002,13.5265,13.0141,4688,6.036878333,12.75576,2.112972847
